"id","Admit","Gender","Dept"
"1930","Rejected","Male","A"
"1931","Rejected","Male","A"
"1932","Rejected","Male","A"
"1933","Rejected","Male","A"
"1934","Rejected","Male","A"
"1935","Rejected","Male","A"
"1936","Rejected","Male","A"
"1937","Rejected","Male","A"
"1938","Rejected","Male","A"
"1939","Rejected","Male","A"
"1940","Rejected","Male","A"
"1941","Rejected","Male","A"
"1942","Rejected","Male","A"
"1943","Rejected","Male","A"
"1944","Rejected","Male","A"
"1945","Rejected","Male","A"
"1946","Rejected","Male","A"
"1947","Rejected","Male","A"
"1948","Rejected","Male","A"
"1949","Rejected","Male","A"
"1950","Rejected","Male","A"
"1951","Rejected","Male","A"
"1952","Rejected","Male","A"
"1953","Rejected","Male","A"
"1954","Rejected","Male","A"
"1955","Rejected","Male","A"
"1956","Rejected","Male","A"
"1957","Rejected","Male","A"
"1958","Rejected","Male","A"
"1959","Rejected","Male","A"
"1960","Rejected","Male","A"
"1961","Rejected","Male","A"
"1962","Rejected","Male","A"
"1963","Rejected","Male","A"
"1964","Rejected","Male","A"
"1965","Rejected","Male","A"
"1966","Rejected","Male","A"
"1967","Rejected","Male","A"
"1968","Rejected","Male","A"
"1969","Rejected","Male","A"
"1970","Rejected","Male","A"
"1971","Rejected","Male","A"
"1972","Rejected","Male","A"
"1973","Rejected","Male","A"
"1974","Rejected","Male","A"
"1975","Rejected","Male","A"
"1976","Rejected","Male","A"
"1977","Rejected","Male","A"
"1978","Rejected","Male","A"
"1979","Rejected","Male","A"
"1980","Rejected","Male","A"
"1981","Rejected","Male","A"
"1982","Rejected","Male","A"
"1983","Rejected","Male","A"
"1984","Rejected","Male","A"
"1985","Rejected","Male","A"
"1986","Rejected","Male","A"
"1987","Rejected","Male","A"
"1988","Rejected","Male","A"
"1989","Rejected","Male","A"
"1990","Rejected","Male","A"
"1991","Rejected","Male","A"
"1992","Rejected","Male","A"
"1993","Rejected","Male","A"
"1994","Rejected","Male","A"
"1995","Rejected","Male","A"
"1996","Rejected","Male","A"
"1997","Rejected","Male","A"
"1998","Rejected","Male","A"
"1999","Rejected","Male","A"
"2000","Rejected","Male","A"
"2001","Rejected","Male","A"
"2002","Rejected","Male","A"
"2003","Rejected","Male","A"
"2004","Rejected","Male","A"
"2005","Rejected","Male","A"
"2006","Rejected","Male","A"
"2007","Rejected","Male","A"
"2008","Rejected","Male","A"
"2009","Rejected","Male","A"
"2010","Rejected","Male","A"
"2011","Rejected","Male","A"
"2012","Rejected","Male","A"
"2013","Rejected","Male","A"
"2014","Rejected","Male","A"
"2015","Rejected","Male","A"
"2016","Rejected","Male","A"
"2017","Rejected","Male","A"
"2018","Rejected","Male","A"
"2019","Rejected","Male","A"
"2020","Rejected","Male","A"
"2021","Rejected","Male","A"
"2022","Rejected","Male","A"
"2023","Rejected","Male","A"
"2024","Rejected","Male","A"
"2025","Rejected","Male","A"
"2026","Rejected","Male","A"
"2027","Rejected","Male","A"
"2028","Rejected","Male","A"
"2029","Rejected","Male","A"
"2030","Rejected","Male","A"
"2031","Rejected","Male","A"
"2032","Rejected","Male","A"
"2033","Rejected","Male","A"
"2034","Rejected","Male","A"
"2035","Rejected","Male","A"
"2036","Rejected","Male","A"
"2037","Rejected","Male","A"
"2038","Rejected","Male","A"
"2039","Rejected","Male","A"
"2040","Rejected","Male","A"
"2041","Rejected","Male","A"
"2042","Rejected","Male","A"
"2043","Rejected","Male","A"
"2044","Rejected","Male","A"
"2045","Rejected","Male","A"
"2046","Rejected","Male","A"
"2047","Rejected","Male","A"
"2048","Rejected","Male","A"
"2049","Rejected","Male","A"
"2050","Rejected","Male","A"
"2051","Rejected","Male","A"
"2052","Rejected","Male","A"
"2053","Rejected","Male","A"
"2054","Rejected","Male","A"
"2055","Rejected","Male","A"
"2056","Rejected","Male","A"
"2057","Rejected","Male","A"
"2058","Rejected","Male","A"
"2059","Rejected","Male","A"
"2060","Rejected","Male","A"
"2061","Rejected","Male","A"
"2062","Rejected","Male","A"
"2063","Rejected","Male","A"
"2064","Rejected","Male","A"
"2065","Rejected","Male","A"
"2066","Rejected","Male","A"
"2067","Rejected","Male","A"
"2068","Rejected","Male","A"
"2069","Rejected","Male","B"
"2070","Rejected","Male","B"
"2071","Rejected","Male","B"
"2072","Rejected","Male","B"
"2073","Rejected","Male","B"
"2074","Rejected","Male","B"
"2075","Rejected","Male","B"
"2076","Rejected","Male","B"
"2077","Rejected","Male","B"
"2078","Rejected","Male","B"
"2079","Rejected","Male","B"
"2080","Rejected","Male","B"
"2081","Rejected","Male","B"
"2082","Rejected","Male","B"
"2083","Rejected","Male","B"
"2084","Rejected","Male","B"
"2085","Rejected","Male","B"
"2086","Rejected","Male","B"
"2087","Rejected","Male","B"
"2088","Rejected","Male","B"
"2089","Rejected","Male","B"
"2090","Rejected","Male","B"
"2091","Rejected","Male","B"
"2092","Rejected","Male","B"
"2093","Rejected","Male","B"
"2094","Rejected","Male","B"
"2095","Rejected","Male","B"
"2096","Rejected","Male","B"
"2097","Rejected","Male","B"
"2098","Rejected","Male","B"
"2099","Rejected","Male","B"
"2100","Rejected","Male","B"
"2101","Rejected","Male","B"
"2102","Rejected","Male","B"
"2103","Rejected","Male","B"
"2104","Rejected","Male","B"
"2105","Rejected","Male","B"
"2106","Rejected","Male","B"
"2107","Rejected","Male","B"
"2108","Rejected","Male","B"
"2109","Rejected","Male","B"
"2110","Rejected","Male","B"
"2111","Rejected","Male","B"
"2112","Rejected","Male","B"
"2113","Rejected","Male","B"
"2114","Rejected","Male","B"
"2115","Rejected","Male","B"
"2116","Rejected","Male","B"
"2117","Rejected","Male","B"
"2118","Rejected","Male","B"
"2119","Rejected","Male","B"
"2120","Rejected","Male","B"
"2121","Rejected","Male","B"
"2122","Rejected","Male","B"
"2123","Rejected","Male","B"
"2124","Rejected","Male","B"
"2125","Rejected","Male","B"
"2126","Rejected","Male","B"
"2127","Rejected","Male","B"
"2128","Rejected","Male","B"
"2129","Rejected","Male","B"
"2130","Rejected","Male","B"
"2131","Rejected","Male","B"
"2132","Rejected","Male","B"
"2133","Rejected","Male","B"
"2134","Rejected","Male","B"
"2135","Rejected","Male","B"
"2136","Rejected","Male","B"
"2137","Rejected","Male","B"
"2138","Rejected","Male","B"
"2139","Rejected","Male","B"
"2140","Rejected","Male","B"
"2141","Rejected","Male","B"
"2142","Rejected","Male","B"
"2143","Rejected","Male","B"
"2144","Rejected","Male","B"
"2145","Rejected","Male","B"
"2146","Rejected","Male","B"
"2147","Rejected","Male","B"
"2148","Rejected","Male","B"
"2149","Rejected","Male","B"
"2150","Rejected","Male","B"
"2151","Rejected","Male","B"
"2152","Rejected","Male","B"
"2153","Rejected","Male","B"
"2154","Rejected","Male","B"
"2155","Rejected","Male","B"
"2156","Rejected","Male","B"
"2157","Rejected","Male","B"
"2158","Rejected","Male","B"
"2159","Rejected","Male","B"
"2160","Rejected","Male","B"
"2161","Rejected","Male","B"
"2162","Rejected","Male","B"
"2163","Rejected","Male","B"
"2164","Rejected","Male","B"
"2165","Rejected","Male","B"
"2166","Rejected","Male","B"
"2167","Rejected","Male","B"
"2168","Rejected","Male","B"
"2169","Rejected","Male","B"
"2170","Rejected","Male","B"
"2171","Rejected","Male","B"
"2172","Rejected","Male","B"
"2173","Rejected","Male","B"
"2174","Rejected","Male","B"
"2175","Rejected","Male","B"
"2176","Rejected","Male","B"
"2177","Rejected","Male","B"
"2178","Rejected","Male","B"
"2179","Rejected","Male","B"
"2180","Rejected","Male","B"
"2181","Rejected","Male","B"
"2182","Rejected","Male","B"
"2183","Rejected","Male","B"
"2184","Rejected","Male","B"
"2185","Rejected","Male","B"
"2186","Rejected","Male","B"
"2187","Rejected","Male","B"
"2188","Rejected","Male","B"
"2189","Rejected","Male","B"
"2190","Rejected","Male","B"
"2191","Rejected","Male","B"
"2192","Rejected","Male","B"
"2193","Rejected","Male","B"
"2194","Rejected","Male","B"
"2195","Rejected","Male","B"
"2196","Rejected","Male","B"
"2197","Rejected","Male","B"
"2198","Rejected","Male","B"
"2199","Rejected","Male","B"
"2200","Rejected","Male","B"
"2201","Rejected","Male","B"
"2202","Rejected","Male","B"
"2203","Rejected","Male","B"
"2204","Rejected","Male","B"
"2205","Rejected","Male","B"
"2206","Rejected","Male","B"
"2207","Rejected","Male","B"
"2208","Rejected","Male","B"
"2209","Rejected","Male","B"
"2210","Rejected","Male","B"
"2211","Rejected","Male","B"
"2212","Rejected","Male","B"
"2213","Rejected","Male","B"
"2214","Rejected","Male","B"
"2215","Rejected","Male","B"
"2216","Rejected","Male","B"
"2217","Rejected","Male","B"
"2218","Rejected","Male","B"
"2219","Rejected","Male","B"
"2220","Rejected","Male","B"
"2221","Rejected","Male","B"
"2222","Rejected","Male","B"
"2223","Rejected","Male","B"
"2224","Rejected","Male","B"
"2225","Rejected","Male","B"
"2226","Rejected","Male","B"
"2227","Rejected","Male","B"
"2228","Rejected","Male","B"
"2229","Rejected","Male","B"
"2230","Rejected","Male","B"
"2231","Rejected","Male","B"
"2232","Rejected","Male","B"
"2233","Rejected","Male","B"
"2234","Rejected","Male","B"
"2235","Rejected","Male","B"
"2236","Rejected","Male","B"
"2237","Rejected","Male","B"
"2238","Rejected","Male","B"
"2239","Rejected","Male","B"
"2240","Rejected","Male","B"
"2241","Rejected","Male","B"
"2242","Rejected","Male","B"
"2243","Rejected","Male","B"
"2244","Rejected","Male","B"
"2245","Rejected","Male","B"
"2246","Rejected","Male","B"
"2247","Rejected","Male","B"
"2248","Rejected","Male","B"
"2249","Rejected","Male","B"
"2250","Rejected","Male","B"
"2251","Rejected","Male","B"
"2252","Rejected","Male","B"
"2253","Rejected","Male","B"
"2254","Rejected","Male","B"
"2255","Rejected","Male","B"
"2256","Rejected","Male","B"
"2257","Rejected","Male","B"
"2258","Rejected","Male","B"
"2259","Rejected","Male","B"
"2260","Rejected","Male","B"
"2261","Rejected","Male","B"
"2262","Rejected","Male","B"
"2263","Rejected","Male","B"
"2264","Rejected","Male","B"
"2265","Rejected","Male","B"
"2266","Rejected","Male","B"
"2267","Rejected","Male","B"
"2268","Rejected","Male","B"
"2269","Rejected","Male","B"
"2270","Rejected","Male","B"
"2271","Rejected","Male","B"
"2272","Rejected","Male","B"
"2273","Rejected","Male","B"
"2274","Rejected","Male","B"
"2275","Rejected","Male","B"
"2276","Rejected","Male","C"
"2277","Rejected","Male","C"
"2278","Rejected","Male","C"
"2279","Rejected","Male","C"
"2280","Rejected","Male","C"
"2281","Rejected","Male","C"
"2282","Rejected","Male","C"
"2283","Rejected","Male","C"
"2284","Rejected","Male","C"
"2285","Rejected","Male","C"
"2286","Rejected","Male","C"
"2287","Rejected","Male","C"
"2288","Rejected","Male","C"
"2289","Rejected","Male","C"
"2290","Rejected","Male","C"
"2291","Rejected","Male","C"
"2292","Rejected","Male","C"
"2293","Rejected","Male","C"
"2294","Rejected","Male","C"
"2295","Rejected","Male","C"
"2296","Rejected","Male","C"
"2297","Rejected","Male","C"
"2298","Rejected","Male","C"
"2299","Rejected","Male","C"
"2300","Rejected","Male","C"
"2301","Rejected","Male","C"
"2302","Rejected","Male","C"
"2303","Rejected","Male","C"
"2304","Rejected","Male","C"
"2305","Rejected","Male","C"
"2306","Rejected","Male","C"
"2307","Rejected","Male","C"
"2308","Rejected","Male","C"
"2309","Rejected","Male","C"
"2310","Rejected","Male","C"
"2311","Rejected","Male","C"
"2312","Rejected","Male","C"
"2313","Rejected","Male","C"
"2314","Rejected","Male","C"
"2315","Rejected","Male","C"
"2316","Rejected","Male","C"
"2317","Rejected","Male","C"
"2318","Rejected","Male","C"
"2319","Rejected","Male","C"
"2320","Rejected","Male","C"
"2321","Rejected","Male","C"
"2322","Rejected","Male","C"
"2323","Rejected","Male","C"
"2324","Rejected","Male","C"
"2325","Rejected","Male","C"
"2326","Rejected","Male","C"
"2327","Rejected","Male","C"
"2328","Rejected","Male","C"
"2329","Rejected","Male","C"
"2330","Rejected","Male","C"
"2331","Rejected","Male","C"
"2332","Rejected","Male","C"
"2333","Rejected","Male","C"
"2334","Rejected","Male","C"
"2335","Rejected","Male","C"
"2336","Rejected","Male","C"
"2337","Rejected","Male","C"
"2338","Rejected","Male","C"
"2339","Rejected","Male","C"
"2340","Rejected","Male","C"
"2341","Rejected","Male","C"
"2342","Rejected","Male","C"
"2343","Rejected","Male","C"
"2344","Rejected","Male","C"
"2345","Rejected","Male","C"
"2346","Rejected","Male","C"
"2347","Rejected","Male","C"
"2348","Rejected","Male","C"
"2349","Rejected","Male","C"
"2350","Rejected","Male","C"
"2351","Rejected","Male","C"
"2352","Rejected","Male","C"
"2353","Rejected","Male","C"
"2354","Rejected","Male","C"
"2355","Rejected","Male","C"
"2356","Rejected","Male","C"
"2357","Rejected","Male","C"
"2358","Rejected","Male","C"
"2359","Rejected","Male","C"
"2360","Rejected","Male","C"
"2361","Rejected","Male","C"
"2362","Rejected","Male","C"
"2363","Rejected","Male","C"
"2364","Rejected","Male","C"
"2365","Rejected","Male","C"
"2366","Rejected","Male","C"
"2367","Rejected","Male","C"
"2368","Rejected","Male","C"
"2369","Rejected","Male","C"
"2370","Rejected","Male","C"
"2371","Rejected","Male","C"
"2372","Rejected","Male","C"
"2373","Rejected","Male","C"
"2374","Rejected","Male","C"
"2375","Rejected","Male","C"
"2376","Rejected","Male","C"
"2377","Rejected","Male","C"
"2378","Rejected","Male","C"
"2379","Rejected","Male","C"
"2380","Rejected","Male","C"
"2381","Rejected","Male","C"
"2382","Rejected","Male","C"
"2383","Rejected","Male","C"
"2384","Rejected","Male","C"
"2385","Rejected","Male","C"
"2386","Rejected","Male","C"
"2387","Rejected","Male","C"
"2388","Rejected","Male","C"
"2389","Rejected","Male","C"
"2390","Rejected","Male","C"
"2391","Rejected","Male","C"
"2392","Rejected","Male","C"
"2393","Rejected","Male","C"
"2394","Rejected","Male","C"
"2395","Rejected","Male","C"
"2396","Rejected","Male","C"
"2397","Rejected","Male","C"
"2398","Rejected","Male","C"
"2399","Rejected","Male","C"
"2400","Rejected","Male","C"
"2401","Rejected","Male","C"
"2402","Rejected","Male","C"
"2403","Rejected","Male","C"
"2404","Rejected","Male","C"
"2405","Rejected","Male","C"
"2406","Rejected","Male","C"
"2407","Rejected","Male","C"
"2408","Rejected","Male","C"
"2409","Rejected","Male","C"
"2410","Rejected","Male","C"
"2411","Rejected","Male","C"
"2412","Rejected","Male","C"
"2413","Rejected","Male","C"
"2414","Rejected","Male","C"
"2415","Rejected","Male","C"
"2416","Rejected","Male","C"
"2417","Rejected","Male","C"
"2418","Rejected","Male","C"
"2419","Rejected","Male","C"
"2420","Rejected","Male","C"
"2421","Rejected","Male","C"
"2422","Rejected","Male","C"
"2423","Rejected","Male","C"
"2424","Rejected","Male","C"
"2425","Rejected","Male","C"
"2426","Rejected","Male","C"
"2427","Rejected","Male","C"
"2428","Rejected","Male","C"
"2429","Rejected","Male","C"
"2430","Rejected","Male","C"
"2431","Rejected","Male","C"
"2432","Rejected","Male","C"
"2433","Rejected","Male","C"
"2434","Rejected","Male","C"
"2435","Rejected","Male","C"
"2436","Rejected","Male","C"
"2437","Rejected","Male","C"
"2438","Rejected","Male","C"
"2439","Rejected","Male","C"
"2440","Rejected","Male","C"
"2441","Rejected","Male","C"
"2442","Rejected","Male","C"
"2443","Rejected","Male","C"
"2444","Rejected","Male","C"
"2445","Rejected","Male","C"
"2446","Rejected","Male","C"
"2447","Rejected","Male","C"
"2448","Rejected","Male","C"
"2449","Rejected","Male","C"
"2450","Rejected","Male","C"
"2451","Rejected","Male","C"
"2452","Rejected","Male","C"
"2453","Rejected","Male","C"
"2454","Rejected","Male","C"
"2455","Rejected","Male","C"
"2456","Rejected","Male","C"
"2457","Rejected","Male","C"
"2458","Rejected","Male","C"
"2459","Rejected","Male","C"
"2460","Rejected","Male","C"
"2461","Rejected","Male","C"
"2462","Rejected","Male","C"
"2463","Rejected","Male","C"
"2464","Rejected","Male","C"
"2465","Rejected","Male","C"
"2466","Rejected","Male","C"
"2467","Rejected","Male","C"
"2468","Rejected","Male","C"
"2469","Rejected","Male","C"
"2470","Rejected","Male","C"
"2471","Rejected","Male","C"
"2472","Rejected","Male","C"
"2473","Rejected","Male","C"
"2474","Rejected","Male","C"
"2475","Rejected","Male","C"
"2476","Rejected","Male","C"
"2477","Rejected","Male","C"
"2478","Rejected","Male","C"
"2479","Rejected","Male","C"
"2480","Rejected","Male","C"
"2481","Rejected","Male","D"
"2482","Rejected","Male","D"
"2483","Rejected","Male","D"
"2484","Rejected","Male","D"
"2485","Rejected","Male","D"
"2486","Rejected","Male","D"
"2487","Rejected","Male","D"
"2488","Rejected","Male","D"
"2489","Rejected","Male","D"
"2490","Rejected","Male","D"
"2491","Rejected","Male","D"
"2492","Rejected","Male","D"
"2493","Rejected","Male","D"
"2494","Rejected","Male","D"
"2495","Rejected","Male","D"
"2496","Rejected","Male","D"
"2497","Rejected","Male","D"
"2498","Rejected","Male","D"
"2499","Rejected","Male","D"
"2500","Rejected","Male","D"
"2501","Rejected","Male","D"
"2502","Rejected","Male","D"
"2503","Rejected","Male","D"
"2504","Rejected","Male","D"
"2505","Rejected","Male","D"
"2506","Rejected","Male","D"
"2507","Rejected","Male","D"
"2508","Rejected","Male","D"
"2509","Rejected","Male","D"
"2510","Rejected","Male","D"
"2511","Rejected","Male","D"
"2512","Rejected","Male","D"
"2513","Rejected","Male","D"
"2514","Rejected","Male","D"
"2515","Rejected","Male","D"
"2516","Rejected","Male","D"
"2517","Rejected","Male","D"
"2518","Rejected","Male","D"
"2519","Rejected","Male","D"
"2520","Rejected","Male","D"
"2521","Rejected","Male","D"
"2522","Rejected","Male","D"
"2523","Rejected","Male","D"
"2524","Rejected","Male","D"
"2525","Rejected","Male","D"
"2526","Rejected","Male","D"
"2527","Rejected","Male","D"
"2528","Rejected","Male","D"
"2529","Rejected","Male","D"
"2530","Rejected","Male","D"
"2531","Rejected","Male","D"
"2532","Rejected","Male","D"
"2533","Rejected","Male","D"
"2534","Rejected","Male","D"
"2535","Rejected","Male","D"
"2536","Rejected","Male","D"
"2537","Rejected","Male","D"
"2538","Rejected","Male","D"
"2539","Rejected","Male","D"
"2540","Rejected","Male","D"
"2541","Rejected","Male","D"
"2542","Rejected","Male","D"
"2543","Rejected","Male","D"
"2544","Rejected","Male","D"
"2545","Rejected","Male","D"
"2546","Rejected","Male","D"
"2547","Rejected","Male","D"
"2548","Rejected","Male","D"
"2549","Rejected","Male","D"
"2550","Rejected","Male","D"
"2551","Rejected","Male","D"
"2552","Rejected","Male","D"
"2553","Rejected","Male","D"
"2554","Rejected","Male","D"
"2555","Rejected","Male","D"
"2556","Rejected","Male","D"
"2557","Rejected","Male","D"
"2558","Rejected","Male","D"
"2559","Rejected","Male","D"
"2560","Rejected","Male","D"
"2561","Rejected","Male","D"
"2562","Rejected","Male","D"
"2563","Rejected","Male","D"
"2564","Rejected","Male","D"
"2565","Rejected","Male","D"
"2566","Rejected","Male","D"
"2567","Rejected","Male","D"
"2568","Rejected","Male","D"
"2569","Rejected","Male","D"
"2570","Rejected","Male","D"
"2571","Rejected","Male","D"
"2572","Rejected","Male","D"
"2573","Rejected","Male","D"
"2574","Rejected","Male","D"
"2575","Rejected","Male","D"
"2576","Rejected","Male","D"
"2577","Rejected","Male","D"
"2578","Rejected","Male","D"
"2579","Rejected","Male","D"
"2580","Rejected","Male","D"
"2581","Rejected","Male","D"
"2582","Rejected","Male","D"
"2583","Rejected","Male","D"
"2584","Rejected","Male","D"
"2585","Rejected","Male","D"
"2586","Rejected","Male","D"
"2587","Rejected","Male","D"
"2588","Rejected","Male","D"
"2589","Rejected","Male","D"
"2590","Rejected","Male","D"
"2591","Rejected","Male","D"
"2592","Rejected","Male","D"
"2593","Rejected","Male","D"
"2594","Rejected","Male","D"
"2595","Rejected","Male","D"
"2596","Rejected","Male","D"
"2597","Rejected","Male","D"
"2598","Rejected","Male","D"
"2599","Rejected","Male","D"
"2600","Rejected","Male","D"
"2601","Rejected","Male","D"
"2602","Rejected","Male","D"
"2603","Rejected","Male","D"
"2604","Rejected","Male","D"
"2605","Rejected","Male","D"
"2606","Rejected","Male","D"
"2607","Rejected","Male","D"
"2608","Rejected","Male","D"
"2609","Rejected","Male","D"
"2610","Rejected","Male","D"
"2611","Rejected","Male","D"
"2612","Rejected","Male","D"
"2613","Rejected","Male","D"
"2614","Rejected","Male","D"
"2615","Rejected","Male","D"
"2616","Rejected","Male","D"
"2617","Rejected","Male","D"
"2618","Rejected","Male","D"
"2619","Rejected","Male","D"
"2620","Rejected","Male","D"
"2621","Rejected","Male","D"
"2622","Rejected","Male","D"
"2623","Rejected","Male","D"
"2624","Rejected","Male","D"
"2625","Rejected","Male","D"
"2626","Rejected","Male","D"
"2627","Rejected","Male","D"
"2628","Rejected","Male","D"
"2629","Rejected","Male","D"
"2630","Rejected","Male","D"
"2631","Rejected","Male","D"
"2632","Rejected","Male","D"
"2633","Rejected","Male","D"
"2634","Rejected","Male","D"
"2635","Rejected","Male","D"
"2636","Rejected","Male","D"
"2637","Rejected","Male","D"
"2638","Rejected","Male","D"
"2639","Rejected","Male","D"
"2640","Rejected","Male","D"
"2641","Rejected","Male","D"
"2642","Rejected","Male","D"
"2643","Rejected","Male","D"
"2644","Rejected","Male","D"
"2645","Rejected","Male","D"
"2646","Rejected","Male","D"
"2647","Rejected","Male","D"
"2648","Rejected","Male","D"
"2649","Rejected","Male","D"
"2650","Rejected","Male","D"
"2651","Rejected","Male","D"
"2652","Rejected","Male","D"
"2653","Rejected","Male","D"
"2654","Rejected","Male","D"
"2655","Rejected","Male","D"
"2656","Rejected","Male","D"
"2657","Rejected","Male","D"
"2658","Rejected","Male","D"
"2659","Rejected","Male","D"
"2660","Rejected","Male","D"
"2661","Rejected","Male","D"
"2662","Rejected","Male","D"
"2663","Rejected","Male","D"
"2664","Rejected","Male","D"
"2665","Rejected","Male","D"
"2666","Rejected","Male","D"
"2667","Rejected","Male","D"
"2668","Rejected","Male","D"
"2669","Rejected","Male","D"
"2670","Rejected","Male","D"
"2671","Rejected","Male","D"
"2672","Rejected","Male","D"
"2673","Rejected","Male","D"
"2674","Rejected","Male","D"
"2675","Rejected","Male","D"
"2676","Rejected","Male","D"
"2677","Rejected","Male","D"
"2678","Rejected","Male","D"
"2679","Rejected","Male","D"
"2680","Rejected","Male","D"
"2681","Rejected","Male","D"
"2682","Rejected","Male","D"
"2683","Rejected","Male","D"
"2684","Rejected","Male","D"
"2685","Rejected","Male","D"
"2686","Rejected","Male","D"
"2687","Rejected","Male","D"
"2688","Rejected","Male","D"
"2689","Rejected","Male","D"
"2690","Rejected","Male","D"
"2691","Rejected","Male","D"
"2692","Rejected","Male","D"
"2693","Rejected","Male","D"
"2694","Rejected","Male","D"
"2695","Rejected","Male","D"
"2696","Rejected","Male","D"
"2697","Rejected","Male","D"
"2698","Rejected","Male","D"
"2699","Rejected","Male","D"
"2700","Rejected","Male","D"
"2701","Rejected","Male","D"
"2702","Rejected","Male","D"
"2703","Rejected","Male","D"
"2704","Rejected","Male","D"
"2705","Rejected","Male","D"
"2706","Rejected","Male","D"
"2707","Rejected","Male","D"
"2708","Rejected","Male","D"
"2709","Rejected","Male","D"
"2710","Rejected","Male","D"
"2711","Rejected","Male","D"
"2712","Rejected","Male","D"
"2713","Rejected","Male","D"
"2714","Rejected","Male","D"
"2715","Rejected","Male","D"
"2716","Rejected","Male","D"
"2717","Rejected","Male","D"
"2718","Rejected","Male","D"
"2719","Rejected","Male","D"
"2720","Rejected","Male","D"
"2721","Rejected","Male","D"
"2722","Rejected","Male","D"
"2723","Rejected","Male","D"
"2724","Rejected","Male","D"
"2725","Rejected","Male","D"
"2726","Rejected","Male","D"
"2727","Rejected","Male","D"
"2728","Rejected","Male","D"
"2729","Rejected","Male","D"
"2730","Rejected","Male","D"
"2731","Rejected","Male","D"
"2732","Rejected","Male","D"
"2733","Rejected","Male","D"
"2734","Rejected","Male","D"
"2735","Rejected","Male","D"
"2736","Rejected","Male","D"
"2737","Rejected","Male","D"
"2738","Rejected","Male","D"
"2739","Rejected","Male","D"
"2740","Rejected","Male","D"
"2741","Rejected","Male","D"
"2742","Rejected","Male","D"
"2743","Rejected","Male","D"
"2744","Rejected","Male","D"
"2745","Rejected","Male","D"
"2746","Rejected","Male","D"
"2747","Rejected","Male","D"
"2748","Rejected","Male","D"
"2749","Rejected","Male","D"
"2750","Rejected","Male","D"
"2751","Rejected","Male","D"
"2752","Rejected","Male","D"
"2753","Rejected","Male","D"
"2754","Rejected","Male","D"
"2755","Rejected","Male","D"
"2756","Rejected","Male","D"
"2757","Rejected","Male","D"
"2758","Rejected","Male","D"
"2759","Rejected","Male","D"
"2760","Rejected","Male","E"
"2761","Rejected","Male","E"
"2762","Rejected","Male","E"
"2763","Rejected","Male","E"
"2764","Rejected","Male","E"
"2765","Rejected","Male","E"
"2766","Rejected","Male","E"
"2767","Rejected","Male","E"
"2768","Rejected","Male","E"
"2769","Rejected","Male","E"
"2770","Rejected","Male","E"
"2771","Rejected","Male","E"
"2772","Rejected","Male","E"
"2773","Rejected","Male","E"
"2774","Rejected","Male","E"
"2775","Rejected","Male","E"
"2776","Rejected","Male","E"
"2777","Rejected","Male","E"
"2778","Rejected","Male","E"
"2779","Rejected","Male","E"
"2780","Rejected","Male","E"
"2781","Rejected","Male","E"
"2782","Rejected","Male","E"
"2783","Rejected","Male","E"
"2784","Rejected","Male","E"
"2785","Rejected","Male","E"
"2786","Rejected","Male","E"
"2787","Rejected","Male","E"
"2788","Rejected","Male","E"
"2789","Rejected","Male","E"
"2790","Rejected","Male","E"
"2791","Rejected","Male","E"
"2792","Rejected","Male","E"
"2793","Rejected","Male","E"
"2794","Rejected","Male","E"
"2795","Rejected","Male","E"
"2796","Rejected","Male","E"
"2797","Rejected","Male","E"
"2798","Rejected","Male","E"
"2799","Rejected","Male","E"
"2800","Rejected","Male","E"
"2801","Rejected","Male","E"
"2802","Rejected","Male","E"
"2803","Rejected","Male","E"
"2804","Rejected","Male","E"
"2805","Rejected","Male","E"
"2806","Rejected","Male","E"
"2807","Rejected","Male","E"
"2808","Rejected","Male","E"
"2809","Rejected","Male","E"
"2810","Rejected","Male","E"
"2811","Rejected","Male","E"
"2812","Rejected","Male","E"
"2813","Rejected","Male","E"
"2814","Rejected","Male","E"
"2815","Rejected","Male","E"
"2816","Rejected","Male","E"
"2817","Rejected","Male","E"
"2818","Rejected","Male","E"
"2819","Rejected","Male","E"
"2820","Rejected","Male","E"
"2821","Rejected","Male","E"
"2822","Rejected","Male","E"
"2823","Rejected","Male","E"
"2824","Rejected","Male","E"
"2825","Rejected","Male","E"
"2826","Rejected","Male","E"
"2827","Rejected","Male","E"
"2828","Rejected","Male","E"
"2829","Rejected","Male","E"
"2830","Rejected","Male","E"
"2831","Rejected","Male","E"
"2832","Rejected","Male","E"
"2833","Rejected","Male","E"
"2834","Rejected","Male","E"
"2835","Rejected","Male","E"
"2836","Rejected","Male","E"
"2837","Rejected","Male","E"
"2838","Rejected","Male","E"
"2839","Rejected","Male","E"
"2840","Rejected","Male","E"
"2841","Rejected","Male","E"
"2842","Rejected","Male","E"
"2843","Rejected","Male","E"
"2844","Rejected","Male","E"
"2845","Rejected","Male","E"
"2846","Rejected","Male","E"
"2847","Rejected","Male","E"
"2848","Rejected","Male","E"
"2849","Rejected","Male","E"
"2850","Rejected","Male","E"
"2851","Rejected","Male","E"
"2852","Rejected","Male","E"
"2853","Rejected","Male","E"
"2854","Rejected","Male","E"
"2855","Rejected","Male","E"
"2856","Rejected","Male","E"
"2857","Rejected","Male","E"
"2858","Rejected","Male","E"
"2859","Rejected","Male","E"
"2860","Rejected","Male","E"
"2861","Rejected","Male","E"
